275.8687,-3.3234,381.6495,0.019501
276.2845,-3.3234,381.8952,0.019598
276.6991,-3.3235,382.1402,0.019692
277.1123,-3.3235,382.3845,0.019791
277.5244,-3.3235,382.6279,0.019887
277.9352,-3.3236,382.8707,0.019980
278.2992,-3.3236,383.0858,0.020066
278.7075,-3.3236,383.3271,0.020161
279.1146,-3.3237,383.5676,0.020258
279.5205,-3.3237,383.8075,0.020350
279.9250,-3.3238,384.0464,0.020445
280.2837,-3.3238,384.2581,0.020529
280.6860,-3.3238,384.4953,0.020621
281.0872,-3.3239,384.7315,0.020712
281.4428,-3.3239,384.9408,0.020798
281.8418,-3.3240,385.1753,0.020889
282.2396,-3.3240,385.4089,0.020985
282.6363,-3.3241,385.6417,0.021073
283.0318,-3.3242,385.8736,0.021167
283.4261,-3.3242,386.1047,0.021258
283.8629,-3.3243,386.3604,0.021362
284.2549,-3.3244,386.5896,0.021452
284.6457,-3.3244,386.8180,0.021543
284.9921,-3.3245,387.0202,0.021623
285.3807,-3.3246,387.2470,0.021712
285.7682,-3.3247,387.4729,0.021799
286.1546,-3.3248,387.6979,0.021893
286.5398,-3.3249,387.9221,0.021982
286.8813,-3.3250,388.1207,0.022062
287.2644,-3.3251,388.3434,0.022150
287.6463,-3.3252,388.5652,0.022239
288.0271,-3.3254,388.7862,0.022330
288.3647,-3.3255,388.9821,0.022405
288.7433,-3.3257,389.2016,0.022493
289.1208,-3.3258,389.4205,0.022582
289.4972,-3.3260,389.6388,0.022667
289.8723,-3.3262,389.8565,0.022754
290.2048,-3.3264,390.0495,0.022833
290.5776,-3.3266,390.2661,0.022924
290.9492,-3.3268,390.4821,0.023011
291.3196,-3.3270,390.6975,0.023087
291.6479,-3.3273,390.8885,0.023166
292.0160,-3.3275,391.1027,0.023254
292.3830,-3.3278,391.3162,0.023341
292.8298,-3.3282,391.5764,0.023441
293.1940,-3.3285,391.7888,0.023527
293.5571,-3.3288,392.0006,0.023608
293.9188,-3.3292,392.2119,0.023696
294.2393,-3.3295,392.3993,0.023768
294.5987,-3.3299,392.6096,0.023852
294.9569,-3.3304,392.8194,0.023936
295.3139,-3.3308,393.0286,0.024020
295.6696,-3.3313,393.2372,0.024102
296.0240,-3.3318,393.4451,0.024183
296.3381,-3.3323,393.6293,0.024264
296.6904,-3.3329,393.8358,0.024339
297.0415,-3.3335,394.0416,0.024422
297.3914,-3.3342,394.2466,0.024504
297.7403,-3.3349,394.4509,0.024584
298.0494,-3.3356,394.6320,0.024657
298.3960,-3.3363,394.8350,0.024736
298.7415,-3.3371,395.0373,0.024818
299.0859,-3.3380,395.2388,0.024897
299.4293,-3.3388,395.4396,0.024980
299.7715,-3.3397,395.6398,0.025060
300.0747,-3.3406,395.8172,0.025133
300.4146,-3.3416,396.0165,0.025212
300.7535,-3.3427,396.2153,0.025279
301.0911,-3.3437,396.4135,0.025367
301.4275,-3.3448,396.6111,0.025446
301.8000,-3.3462,396.8300,0.025534
302.1711,-3.3476,397.0482,0.025620
302.5037,-3.3488,397.2438,0.025698
302.7985,-3.3501,397.4173,0.025768
303.1291,-3.3515,397.6119,0.025845
303.4951,-3.3531,397.8275,0.025932
303.8595,-3.3548,398.0422,0.026017
304.1863,-3.3564,398.2348,0.026094
304.5121,-3.3580,398.4267,0.026169
304.8366,-3.3597,398.6176,0.026247
305.2319,-3.3619,398.8500,0.026340
305.5185,-3.3634,399.0183,0.026405
305.8397,-3.3654,399.2067,0.026481
306.1601,-3.3673,399.3946,0.026557
306.4792,-3.3693,399.5817,0.026632
306.7621,-3.3711,399.7474,0.026697
307.0794,-3.3732,399.9332,0.026773
307.3955,-3.3754,400.1182,0.026850
307.7107,-3.3776,400.3026,0.026922
308.0247,-3.3799,400.4862,0.026996
308.3030,-3.3819,400.6490,0.027064
308.6152,-3.3843,400.8314,0.027140
308.9262,-3.3867,401.0131,0.027211
309.2363,-3.3891,401.1941,0.027285
309.5453,-3.3915,401.3744,0.027355
309.8191,-3.3936,401.5341,0.027419
310.1262,-3.3960,401.7131,0.027491
310.4322,-3.3983,401.8914,0.027562
310.7372,-3.4006,402.0692,0.027639
311.0411,-3.4029,402.2462,0.027708
311.3105,-3.4048,402.4030,0.027778
311.6125,-3.4068,402.5787,0.027844
311.9135,-3.4088,402.7538,0.027916
312.2134,-3.4106,402.9281,0.027991
312.5124,-3.4122,403.1017,0.028065
312.7772,-3.4136,403.2552,0.028124
313.0743,-3.4150,403.4270,0.028194
313.3704,-3.4162,403.5975,0.028269
313.6661,-3.4173,403.7673,0.028342
313.9613,-3.4182,403.9363,0.028411
314.2559,-3.4190,404.1046,0.028483
314.5176,-3.4195,404.2539,0.028545
314.8112,-3.4201,404.4212,0.028618
315.1041,-3.4204,404.5880,0.028682
315.3958,-3.4206,404.7541,0.028756
315.6865,-3.4208,404.9198,0.028828
315.9442,-3.4208,405.0667,0.028888
316.2328,-3.4207,405.2315,0.028960
316.5204,-3.4206,405.3957,0.029033
316.8071,-3.4202,405.5594,0.029099
317.0926,-3.4199,405.7223,0.029173
317.3456,-3.4196,405.8666,0.029232
317.6293,-3.4190,406.0284,0.029302
317.9118,-3.4185,406.1895,0.029370
318.1934,-3.4179,406.3499,0.029438
318.4740,-3.4173,406.5097,0.029508
318.7224,-3.4167,406.6512,0.029567
319.0010,-3.4160,406.8097,0.029638
319.2786,-3.4152,406.9677,0.029704
319.5551,-3.4143,407.1249,0.029768
319.8305,-3.4135,407.2815,0.029840
320.0746,-3.4127,407.4202,0.029899
320.3481,-3.4117,407.5756,0.029966
320.6206,-3.4108,407.7303,0.030029
320.8921,-3.4098,407.8844,0.030094
321.1627,-3.4087,408.0379,0.030161
321.4022,-3.4077,408.1738,0.030218
321.7004,-3.4065,408.3429,0.030288
321.9679,-3.4053,408.4944,0.030356
322.2639,-3.4040,408.6617,0.030425
322.5291,-3.4028,408.8115,0.030491
322.7935,-3.4016,408.9606,0.030552
323.0571,-3.4003,409.1088,0.030615
323.3202,-3.3990,409.2562,0.030680
323.5539,-3.3978,409.3866,0.030736
323.8170,-3.3964,409.5327,0.030798
324.0801,-3.3950,409.6782,0.030860
324.3436,-3.3936,409.8234,0.030921
324.5783,-3.3923,409.9522,0.030976
324.8426,-3.3908,410.0969,0.031041
325.1072,-3.3893,410.2412,0.031105
325.3722,-3.3878,410.3853,0.031164
325.6079,-3.3864,410.5131,0.031219
325.8731,-3.3848,410.6566,0.031283
